deviceId,hour,lat,lon,sensorId,value
11280656143,2,23.798168,120.632679,pm2_5,23.15868
11280656143,3,23.798168,120.632679,pm2_5,23.15868
11280656143,4,23.798168,120.632679,pm2_5,21.60054
11280656143,5,23.798168,120.632679,pm2_5,23.62512
11280656143,6,23.798168,120.632679,pm2_5,28.05171
11280656143,7,23.798168,120.632679,pm2_5,41.41089
11280656143,8,23.798168,120.632679,pm2_5,39.13181
11280656143,9,23.798168,120.632679,pm2_5,70.2941
11280656143,10,23.798168,120.632679,pm2_5,29.31485
11280656143,11,23.798168,120.632679,pm2_5,39.0854
11280656143,12,23.798168,120.632679,pm2_5,39.0275
11280656143,13,23.798168,120.632679,pm2_5,30.63281
11280656143,14,23.798168,120.632679,pm2_5,23.63712
11280656143,15,23.798168,120.632679,pm2_5,24.60099
11280656143,16,23.798168,120.632679,pm2_5,53.76767
11280656143,17,23.798168,120.632679,pm2_5,27.58693
11280656143,18,23.798168,120.632679,pm2_5,40.9003
11280656143,19,23.798168,120.632679,pm2_5,41.9845
11280656143,20,23.798168,120.632679,pm2_5,55.46661
11280656143,21,23.798168,120.632679,pm2_5,28.3371
11280656143,22,23.798168,120.632679,pm2_5,27.1361
11280656143,23,23.798168,120.632679,pm2_5,24.21152
11284587552,0,23.865391,120.568396,pm2_5,23.10554
11284587552,1,23.865391,120.568396,pm2_5,23.76068
11284587552,2,23.865391,120.568396,pm2_5,25.56068
11284587552,3,23.865391,120.568396,pm2_5,17.87098
11284587552,4,23.865391,120.568396,pm2_5,18.63841
11284587552,5,23.865391,120.568396,pm2_5,19.53841
11284587552,6,23.865391,120.568396,pm2_5,64.18993
11284587552,7,23.865391,120.568396,pm2_5,32.62623
11284587552,8,23.865391,120.568396,pm2_5,26.09393
11284587552,9,23.865391,120.568396,pm2_5,34.39825
11284587552,10,23.865391,120.568396,pm2_5,26.8441
11284587552,11,23.865391,120.568396,pm2_5,31.75739
11284587552,12,23.865391,120.568396,pm2_5,38.74386
11284587552,13,23.865391,120.568396,pm2_5,24.66968
11284587552,14,23.865391,120.568396,pm2_5,20.95739
11284587552,15,23.865391,120.568396,pm2_5,33.64641
11284587552,16,23.865391,120.568396,pm2_5,26.39027
11284587552,17,23.865391,120.568396,pm2_5,29.06866
11284587552,18,23.865391,120.568396,pm2_5,41.11061
11284587552,19,23.865391,120.568396,pm2_5,42.57476
11284587552,20,23.865391,120.568396,pm2_5,38.78424
11284587552,21,23.865391,120.568396,pm2_5,32.50322
11284587552,22,23.865391,120.568396,pm2_5,23.48295
11284587552,23,23.865391,120.568396,pm2_5,22.25807
11285389402,0,23.842382,120.594013,pm2_5,28.36698
11285389402,1,23.842382,120.594013,pm2_5,23.75468
11285389402,2,23.842382,120.594013,pm2_5,23.62512
11285389402,3,23.842382,120.594013,pm2_5,22.83741
11285389402,4,23.842382,120.594013,pm2_5,24.57827
11285389402,5,23.842382,120.594013,pm2_5,22.64571
11285389402,6,23.842382,120.594013,pm2_5,35.12126
11285389402,7,23.842382,120.594013,pm2_5,25.55768
11285389402,8,23.842382,120.594013,pm2_5,24.83212
11285389402,9,23.842382,120.594013,pm2_5,27.21385
11285389402,10,23.842382,120.594013,pm2_5,29.15419
11285389402,11,23.842382,120.594013,pm2_5,38.20586
11285389402,12,23.842382,120.594013,pm2_5,31.43612
11285389402,13,23.842382,120.594013,pm2_5,30.7451
11285389402,14,23.842382,120.594013,pm2_5,25.54641
11285389402,15,23.842382,120.594013,pm2_5,23.14441
